time,tasmin,tasmax,pr
2060-06-16,10.23,20.95,0.01
2060-06-17,10.64,21.7,0.0
2060-06-18,10.46,19.17,0.05
2060-06-19,11.08,20.47,0.06
2060-06-20,11.5,19.37,0.01
2060-06-21,15.91,21.01,14.73
2060-06-22,17.12,21.42,7.77
2060-06-23,14.36,22.01,0.47
2060-06-24,14.14,21.51,3.8
2060-06-25,16.16,20.65,21.47
2060-06-26,15.21,21.76,3.13
2060-06-27,16.14,21.39,7.29
2060-06-28,15.75,22.15,0.16
2060-06-29,18.72,22.54,13.16
2060-06-30,14.85,20.47,66.03
2060-07-01,7.28,18.18,0.0
2060-07-02,8.23,16.84,0.0
2060-07-03,10.68,18.12,0.03
2060-07-04,12.01,20.15,0.69
2060-07-05,13.26,20.8,0.65
2060-07-06,10.31,20.36,0.62
2060-07-07,10.67,19.98,0.01
2060-07-08,12.07,20.44,0.04
2060-07-09,13.77,22.08,1.49
2060-07-10,11.41,18.14,0.1
2060-07-11,10.64,19.22,0.03
2060-07-12,7.82,19.61,0.01
2060-07-13,8.09,20.19,0.0
2060-07-14,6.2,18.97,0.07
2060-07-15,13.01,20.76,1.76
2060-07-16,8.13,20.81,0.55
2060-07-17,5.68,17.45,0.0
2060-07-18,6.48,18.83,0.01
2060-07-19,5.79,17.74,0.07
2060-07-20,9.97,22.01,0.04
2060-07-21,7.44,19.12,0.0
2060-07-22,8.02,17.56,0.01
2060-07-23,9.99,18.37,0.01
2060-07-24,12.72,21.4,0.18
2060-07-25,8.01,19.47,0.01
2060-07-26,11.64,18.79,14.55
2060-07-27,7.37,14.89,8.56
2060-07-28,7.43,19.07,0.01
2060-07-29,7.43,18.68,0.01
2060-07-30,11.15,19.27,0.02
2060-07-31,11.73,20.23,0.13
2060-08-01,15.7,21.95,4.5
2060-08-02,17.37,23.13,0.06
2060-08-03,9.14,25.18,0.23
2060-08-04,6.25,18.16,0.0
2060-08-05,5.28,18.79,0.0
2060-08-06,6.28,16.53,0.0
2060-08-07,7.11,18.58,0.01
2060-08-08,12.32,19.85,0.06
2060-08-09,13.78,22.55,4.49
2060-08-10,11.97,18.72,0.07
2060-08-11,11.35,20.85,0.22
2060-08-12,14.11,23.06,9.39
2060-08-13,10.05,20.73,0.02
2060-08-14,10.1,20.07,0.0
2060-08-15,10.93,19.69,0.15
2060-08-16,10.39,20.61,0.01
2060-08-17,11.26,20.04,0.13
2060-08-18,11.02,20.07,0.06
2060-08-19,12.09,20.87,0.01
2060-08-20,11.34,22.41,0.0
2060-08-21,13.08,24.15,0.09
2060-08-22,13.5,20.99,1.91
2060-08-23,9.69,17.62,0.65
2060-08-24,13.06,16.78,27.51
2060-08-25,9.0,17.91,0.06
2060-08-26,5.38,20.21,0.0
2060-08-27,11.11,20.94,0.0
2060-08-28,10.29,22.01,0.0
2060-08-29,12.92,19.9,0.05
2060-08-30,13.29,20.4,0.36
2060-08-31,16.13,21.68,0.36
2060-09-01,15.56,22.69,0.22
2060-09-02,12.3,24.23,0.47
2060-09-03,10.16,20.16,0.0
2060-09-04,14.33,21.48,1.42
2060-09-05,12.99,21.53,0.07
2060-09-06,16.84,23.98,0.0
2060-09-07,14.89,26.47,0.03
2060-09-08,17.6,22.07,5.14
2060-09-09,13.64,21.48,2.96
2060-09-10,16.3,20.44,12.8
2060-09-11,14.63,21.67,3.94
2060-09-12,13.22,22.22,0.01
2060-09-13,13.08,22.99,0.0
2060-09-14,15.07,24.32,0.0
2060-09-15,17.74,23.2,0.05
2060-09-16,15.06,22.84,0.01
2060-09-17,16.45,26.35,0.0
2060-09-18,16.92,27.02,0.0
2060-09-19,19.44,27.5,0.0
2060-09-20,13.62,23.87,0.05
2060-09-21,11.78,22.85,0.0
2060-09-22,13.76,24.26,0.1
2060-09-23,16.86,24.64,0.02
2060-09-24,17.92,26.84,0.32
2060-09-25,17.86,22.81,0.6
2060-09-26,18.75,24.89,0.02
2060-09-27,14.72,26.68,4.85
2060-09-28,11.26,21.08,0.0
2060-09-29,12.94,21.24,0.03
2060-09-30,14.46,23.08,0.02
2060-10-01,15.1,24.3,0.12
2060-10-02,16.03,28.67,0.0
2060-10-03,10.74,22.63,0.02
2060-10-04,10.08,21.08,0.19
2060-10-05,10.51,24.02,0.2
2060-10-06,14.89,24.99,0.15
2060-10-07,14.65,23.91,0.14
2060-10-08,13.78,23.14,0.01
2060-10-09,16.05,24.74,0.0
2060-10-10,20.06,27.56,0.03
2060-10-11,18.46,23.13,1.52
2060-10-12,16.07,21.72,0.12
2060-10-13,18.18,23.68,21.48
2060-10-14,14.35,24.06,0.41
2060-10-15,16.67,27.34,0.0
2060-10-16,15.92,28.03,4.91
2060-10-17,15.77,20.96,0.31
2060-10-18,18.69,22.15,18.47
2060-10-19,20.08,23.17,32.72
2060-10-20,15.11,27.57,4.77
2060-10-21,13.49,22.69,0.0
2060-10-22,14.94,23.49,0.03
2060-10-23,17.98,23.72,0.09
2060-10-24,19.39,24.57,1.38
2060-10-25,22.59,25.71,3.25
2060-10-26,13.35,28.89,1.55
2060-10-27,14.17,21.88,0.03
2060-10-28,17.17,23.19,1.04
2060-10-29,12.5,22.71,0.23
2060-10-30,16.9,22.5,0.96
2060-10-31,18.04,22.81,0.36
2060-11-01,17.33,23.57,0.15
2060-11-02,19.05,24.91,1.95
2060-11-03,18.14,25.92,4.35
2060-11-04,20.91,26.95,0.22
2060-11-05,17.35,24.21,12.01
2060-11-06,16.16,23.74,3.23
2060-11-07,17.68,25.69,1.39
2060-11-08,15.36,20.58,0.81
2060-11-09,15.0,22.22,0.09
2060-11-10,14.08,23.0,0.02
2060-11-11,16.04,24.33,0.02
2060-11-12,18.79,26.74,0.26
2060-11-13,18.55,28.28,11.55
2060-11-14,15.94,22.37,3.17
2060-11-15,14.38,22.53,0.04
2060-11-16,17.1,26.07,0.0
2060-11-17,19.96,28.37,12.53
2060-11-18,16.37,23.64,0.04
2060-11-19,18.83,28.31,0.0
2060-11-20,21.34,30.55,2.1
2060-11-21,20.31,32.59,0.33
2060-11-22,22.35,32.3,0.03
2060-11-23,23.29,36.38,0.02
2060-11-24,22.67,29.69,0.14
2060-11-25,23.19,29.94,0.0
2060-11-26,22.59,29.85,0.07
2060-11-27,23.72,33.98,0.02
2060-11-28,23.03,36.75,4.32
2060-11-29,17.87,26.76,0.21
2060-11-30,18.41,23.94,0.12
2060-12-01,15.7,24.59,0.01
2060-12-02,18.74,26.3,0.09
2060-12-03,21.73,26.75,9.3
2060-12-04,18.65,25.39,0.26
2060-12-05,17.33,26.04,0.0
2060-12-06,18.03,26.68,0.0
2060-12-07,19.52,27.95,0.0
2060-12-08,20.96,29.88,0.1
2060-12-09,22.68,27.76,0.18
2060-12-10,22.86,28.46,0.01
2060-12-11,24.06,29.27,0.05
2060-12-12,24.11,29.03,0.09
2060-12-13,23.02,28.89,0.22
2060-12-14,22.53,28.39,1.91
2060-12-15,22.34,27.8,0.27
2060-12-16,22.8,30.78,0.0
2060-12-17,24.5,34.45,0.0
2060-12-18,22.59,35.84,0.0
2060-12-19,24.0,34.13,0.0
2060-12-20,26.45,35.08,0.0
2060-12-21,23.42,33.72,14.2
2060-12-22,24.22,30.02,15.61
2060-12-23,25.07,29.4,9.1
2060-12-24,23.74,30.79,0.35
2060-12-25,23.3,33.41,0.0
2060-12-26,24.58,36.78,0.0
2060-12-27,25.48,37.9,3.0
2060-12-28,22.34,28.82,24.26
2060-12-29,22.54,27.01,27.75
2060-12-30,20.38,28.11,6.03
2061-01-01,20.82,28.52,0.01
2061-01-02,22.13,30.16,0.0
2061-01-03,23.91,31.71,0.0
2061-01-04,24.79,30.12,2.74
2061-01-05,25.27,29.36,1.9
2061-01-06,24.1,31.24,2.14
2061-01-07,20.86,32.73,9.38
2061-01-08,22.94,29.85,0.21
2061-01-09,23.45,33.06,0.02
2061-01-10,21.09,36.41,46.05
2061-01-11,22.27,26.78,1.18
2061-01-12,22.24,27.11,27.72
2061-01-13,22.95,30.2,4.34
2061-01-14,24.84,30.01,0.28
2061-01-15,25.14,30.04,6.51
2061-01-16,24.58,29.44,1.21
2061-01-17,25.31,29.62,8.73
2061-01-18,24.09,28.97,17.11
2061-01-19,23.31,30.11,20.27
2061-01-20,23.34,26.36,10.52
2061-01-21,24.03,27.55,11.65
2061-01-22,23.19,28.84,2.22
2061-01-23,21.59,29.87,0.04
2061-01-24,22.59,29.87,0.02
2061-01-25,21.57,29.63,0.0
2061-01-26,22.34,29.82,0.0
2061-01-27,24.45,29.76,0.04
2061-01-28,24.92,29.61,0.16
