time,tasmin,tasmax,pr
2060-06-16,20.73,26.99,0.75
2060-06-17,19.33,25.54,0.06
2060-06-18,18.67,26.12,0.0
2060-06-19,19.15,25.83,0.0
2060-06-20,19.29,25.77,1.11
2060-06-21,18.45,24.3,0.0
2060-06-22,17.88,24.79,0.0
2060-06-23,18.64,25.09,0.0
2060-06-24,19.68,25.19,0.24
2060-06-25,18.05,24.74,0.0
2060-06-26,19.63,25.29,0.01
2060-06-27,20.23,25.94,0.56
2060-06-28,20.08,25.84,0.02
2060-06-29,20.61,26.41,0.0
2060-06-30,20.83,27.18,0.0
2060-07-01,16.13,27.98,0.0
2060-07-02,18.16,24.91,0.03
2060-07-03,18.37,25.01,0.02
2060-07-04,18.58,25.73,0.02
2060-07-05,17.98,26.57,0.0
2060-07-06,19.43,26.23,0.04
2060-07-07,18.28,25.88,0.02
2060-07-08,18.48,25.63,0.02
2060-07-09,18.01,25.72,0.0
2060-07-10,19.45,25.51,0.04
2060-07-11,19.1,25.91,0.12
2060-07-12,18.34,24.98,0.1
2060-07-13,18.71,26.41,0.14
2060-07-14,13.29,23.73,0.0
2060-07-15,13.39,22.16,0.0
2060-07-16,15.55,23.91,0.0
2060-07-17,17.65,24.81,0.0
2060-07-18,19.88,26.57,0.03
2060-07-19,17.35,24.9,0.0
2060-07-20,17.33,24.55,0.03
2060-07-21,15.38,24.22,0.0
2060-07-22,16.63,25.15,0.0
2060-07-23,17.11,24.92,0.02
2060-07-24,16.51,25.81,0.0
2060-07-25,17.11,24.76,0.0
2060-07-26,18.53,24.84,0.07
2060-07-27,17.53,24.82,0.01
2060-07-28,17.57,24.63,0.03
2060-07-29,18.29,25.88,0.0
2060-07-30,16.05,24.06,0.0
2060-07-31,14.37,23.61,0.0
2060-08-01,14.95,22.84,0.0
2060-08-02,17.48,23.37,0.0
2060-08-03,16.98,23.58,0.01
2060-08-04,18.01,24.17,0.15
2060-08-05,18.69,24.59,0.18
2060-08-06,19.07,24.19,0.11
2060-08-07,19.45,24.11,0.0
2060-08-08,19.01,24.17,0.02
2060-08-09,19.54,24.47,0.0
2060-08-10,18.56,24.34,0.0
2060-08-11,20.72,25.74,0.41
2060-08-12,20.65,24.94,0.14
2060-08-13,20.65,24.82,0.04
2060-08-14,20.95,25.13,1.73
2060-08-15,20.7,25.72,0.79
2060-08-16,17.64,28.26,0.02
2060-08-17,15.87,23.09,0.0
2060-08-18,16.73,24.03,0.0
2060-08-19,17.73,24.31,0.01
2060-08-20,18.62,25.03,0.04
2060-08-21,19.06,25.57,0.1
2060-08-22,19.94,25.76,0.58
2060-08-23,20.71,25.12,1.64
2060-08-24,20.51,25.59,0.08
2060-08-25,19.62,26.19,0.0
2060-08-26,19.9,26.06,0.0
2060-08-27,20.64,25.26,0.0
2060-08-28,20.47,25.48,0.49
2060-08-29,19.27,26.09,0.25
2060-08-30,19.2,26.51,0.24
2060-08-31,20.61,24.98,0.4
2060-09-01,19.87,23.66,2.7
2060-09-02,17.7,24.65,0.01
2060-09-03,18.39,24.9,0.0
2060-09-04,20.42,24.92,0.01
2060-09-05,20.57,25.46,0.01
2060-09-06,20.33,25.39,0.54
2060-09-07,20.12,26.7,0.13
2060-09-08,20.51,27.94,0.01
2060-09-09,17.22,25.81,0.0
2060-09-10,16.92,24.99,0.0
2060-09-11,17.35,25.14,0.05
2060-09-12,16.83,24.13,0.06
2060-09-13,18.31,24.27,0.0
2060-09-14,19.84,25.1,0.0
2060-09-15,20.05,28.06,0.0
2060-09-16,17.62,30.16,0.0
2060-09-17,17.23,25.89,0.0
2060-09-18,18.39,25.29,0.0
2060-09-19,19.14,25.49,0.0
2060-09-20,19.67,25.14,0.0
2060-09-21,18.78,25.52,0.0
2060-09-22,19.88,25.75,0.0
2060-09-23,19.96,26.31,0.0
2060-09-24,19.93,28.64,0.0
2060-09-25,20.01,27.64,0.0
2060-09-26,18.66,26.22,0.0
2060-09-27,19.19,26.29,0.0
2060-09-28,19.19,26.25,0.0
2060-09-29,19.94,26.21,0.0
2060-09-30,19.77,25.99,0.01
2060-10-01,20.06,26.4,0.0
2060-10-02,21.13,26.04,0.0
2060-10-03,21.24,27.18,0.03
2060-10-04,20.82,26.62,0.0
2060-10-05,20.08,26.66,0.05
2060-10-06,21.04,26.91,0.01
2060-10-07,20.88,26.69,0.05
2060-10-08,21.1,26.97,0.07
2060-10-09,22.29,27.37,0.19
2060-10-10,21.23,26.5,0.27
2060-10-11,22.23,27.84,0.09
2060-10-12,20.56,27.96,0.02
2060-10-13,21.48,27.69,0.0
2060-10-14,21.5,27.23,0.0
2060-10-15,21.17,27.05,0.01
2060-10-16,21.1,27.66,0.12
2060-10-17,22.31,27.66,0.05
2060-10-18,22.31,26.75,0.41
2060-10-19,21.38,26.56,0.78
2060-10-20,19.54,26.27,0.0
2060-10-21,18.92,26.76,0.0
2060-10-22,19.23,26.97,0.0
2060-10-23,19.83,27.31,0.0
2060-10-24,19.6,27.17,0.0
2060-10-25,20.29,27.79,0.0
2060-10-26,21.4,27.09,0.0
2060-10-27,23.09,27.82,0.0
2060-10-28,23.13,28.22,0.0
2060-10-29,22.05,27.81,0.0
2060-10-30,22.69,28.07,0.0
2060-10-31,23.26,28.68,0.04
2060-11-01,24.63,28.96,0.01
2060-11-02,24.49,29.08,0.0
2060-11-03,22.78,29.04,0.0
2060-11-04,24.09,29.03,0.0
2060-11-05,22.94,28.43,0.0
2060-11-06,22.77,28.51,0.0
2060-11-07,23.91,28.62,0.0
2060-11-08,23.66,29.03,0.02
2060-11-09,23.13,29.45,0.0
2060-11-10,22.76,29.97,0.0
2060-11-11,24.0,29.75,0.07
2060-11-12,23.58,29.39,0.23
2060-11-13,23.72,30.1,0.0
2060-11-14,22.49,29.56,0.01
2060-11-15,22.55,28.82,0.0
2060-11-16,23.52,29.77,0.04
2060-11-17,24.09,30.19,0.01
2060-11-18,23.82,29.33,0.07
2060-11-19,23.95,30.41,0.34
2060-11-20,24.48,30.59,0.19
2060-11-21,23.69,30.21,0.32
2060-11-22,23.16,29.58,0.0
2060-11-23,21.97,28.83,0.04
2060-11-24,21.34,28.73,0.0
