time,tasmin,tasmax,pr
2030-06-17,7.13,11.75,1.1
2030-06-18,4.43,12.82,0.17
2030-06-19,2.23,13.06,0.04
2030-06-20,4.39,12.09,0.0
2030-06-21,8.81,15.51,0.01
2030-06-22,11.7,15.14,11.79
2030-06-23,12.13,13.82,17.77
2030-06-24,8.1,14.02,19.7
2030-06-25,3.12,13.21,0.09
2030-06-26,3.99,12.29,0.04
2030-06-27,7.96,13.49,12.36
2030-06-28,6.65,12.28,0.18
2030-06-29,6.61,12.02,12.49
2030-06-30,9.71,12.91,10.55
2030-07-01,9.02,12.67,0.73
2030-07-02,5.26,12.58,0.17
2030-07-03,5.92,12.77,0.15
2030-07-04,9.02,12.48,0.84
2030-07-05,8.5,13.54,0.29
2030-07-06,5.36,13.81,0.21
2030-07-07,6.81,14.24,0.05
2030-07-08,10.62,14.98,17.57
2030-07-09,7.41,13.5,3.86
2030-07-10,3.99,10.31,3.89
2030-07-11,5.29,9.14,1.71
2030-07-12,1.6,9.58,1.85
2030-07-13,1.55,12.0,0.0
2030-07-14,3.38,14.52,0.0
2030-07-15,4.95,15.34,0.0
2030-07-16,9.73,15.86,0.17
2030-07-17,9.17,13.5,0.41
2030-07-18,6.78,13.14,0.11
2030-07-19,9.32,15.25,4.91
2030-07-20,6.06,11.61,17.97
2030-07-21,3.25,8.46,0.29
2030-07-22,5.09,8.84,0.06
2030-07-23,6.27,9.15,2.13
2030-07-24,-1.21,10.02,0.3
2030-07-25,4.06,9.56,0.54
2030-07-26,5.93,12.04,0.3
2030-07-27,3.89,11.07,0.92
2030-07-28,0.95,12.97,0.0
2030-07-29,1.9,14.43,0.0
2030-07-30,2.64,16.41,0.0
2030-07-31,7.57,16.3,0.02
2030-08-01,4.82,15.13,0.09
2030-08-02,8.18,16.14,0.09
2030-08-03,11.52,17.45,12.41
2030-08-04,6.73,12.79,1.39
2030-08-05,7.52,11.34,0.23
2030-08-06,6.5,13.98,0.37
2030-08-07,3.63,11.91,0.45
2030-08-08,6.3,13.06,0.05
2030-08-09,9.01,15.7,0.02
2030-08-10,12.17,16.54,15.54
2030-08-11,10.08,13.31,13.44
2030-08-12,3.57,11.67,0.63
2030-08-13,0.63,10.6,0.02
2030-08-14,6.12,12.32,0.3
2030-08-15,5.06,12.32,0.7
2030-08-16,6.62,11.56,1.18
2030-08-17,7.49,11.82,2.31
2030-08-18,3.73,10.28,0.29
2030-08-19,3.62,11.18,0.07
2030-08-20,4.93,12.58,0.01
2030-08-21,5.51,13.58,1.26
2030-08-22,-0.18,11.04,0.05
2030-08-23,1.08,12.18,0.0
2030-08-24,5.76,13.67,0.03
2030-08-25,9.83,12.8,31.98
2030-08-26,3.72,12.69,1.3
2030-08-27,2.52,15.24,0.0
2030-08-28,4.44,17.84,0.0
2030-08-29,9.87,18.74,0.0
2030-08-30,10.03,19.41,3.89
2030-08-31,4.0,15.23,0.03
2030-09-01,5.44,16.16,0.0
2030-09-02,11.21,20.11,11.9
2030-09-03,10.1,21.27,1.69
2030-09-04,4.79,16.46,0.1
2030-09-05,7.18,18.63,0.0
2030-09-06,11.66,20.12,1.73
2030-09-07,11.41,16.84,52.88
2030-09-08,5.69,14.26,0.28
2030-09-09,1.16,13.31,0.0
2030-09-10,7.99,13.83,1.72
2030-09-11,2.84,12.4,0.8
2030-09-12,4.14,15.44,0.0
2030-09-13,7.0,14.88,0.05
2030-09-14,8.91,16.8,0.3
2030-09-15,3.9,13.62,0.11
2030-09-16,5.49,13.96,0.12
2030-09-17,3.01,16.74,0.05
2030-09-18,5.82,17.77,0.0
2030-09-19,7.97,20.89,0.0
2030-09-20,6.4,17.91,0.0
2030-09-21,6.52,18.89,0.0
2030-09-22,6.47,17.66,0.0
2030-09-23,11.0,22.8,0.0
2030-09-24,17.06,30.24,6.75
2030-09-25,11.5,23.22,3.88
2030-09-26,13.08,20.07,3.12
2030-09-27,4.22,15.55,0.16
2030-09-28,7.03,15.13,0.0
2030-09-29,5.54,16.24,0.11
2030-09-30,5.38,18.44,0.0
2030-10-01,9.38,20.85,0.0
2030-10-02,18.92,26.63,0.05
2030-10-03,9.52,23.75,54.19
2030-10-04,2.04,14.92,0.01
2030-10-05,7.19,17.29,0.0
2030-10-06,11.45,19.93,0.54
2030-10-07,5.85,20.02,0.3
2030-10-08,8.23,20.72,0.0
2030-10-09,12.42,22.12,0.0
2030-10-10,16.59,25.57,2.36
2030-10-11,8.42,25.0,0.37
2030-10-12,8.4,20.88,0.0
2030-10-13,9.3,20.67,0.0
2030-10-14,10.44,21.32,0.0
2030-10-15,18.28,26.68,0.03
2030-10-16,9.19,21.84,0.04
2030-10-17,6.83,21.22,0.0
2030-10-18,13.11,22.51,0.0
2030-10-19,10.84,27.83,0.47
2030-10-20,8.64,19.29,1.93
2030-10-21,7.54,15.22,1.0
2030-10-22,3.27,18.85,0.0
2030-10-23,7.46,18.28,0.0
2030-10-24,9.0,19.68,0.0
2030-10-25,12.21,23.13,0.0
2030-10-26,14.02,27.67,0.0
2030-10-27,17.66,30.14,0.0
2030-10-28,19.23,31.89,0.65
2030-10-29,18.73,29.23,0.67
2030-10-30,16.58,32.08,16.88
2030-10-31,15.12,21.86,13.86
2030-11-01,10.17,23.07,2.49
2030-11-02,10.29,23.32,0.0
2030-11-03,13.95,25.39,0.0
2030-11-04,16.89,27.16,0.0
2030-11-05,15.92,28.93,17.9
2030-11-06,10.94,19.65,0.75
2030-11-07,10.86,23.81,0.02
2030-11-08,11.78,24.42,0.05
2030-11-09,14.68,27.15,0.45
2030-11-10,8.33,24.19,0.0
2030-11-11,8.76,23.36,0.01
2030-11-12,10.77,21.88,12.2
2030-11-13,12.5,17.94,1.02
2030-11-14,11.25,20.5,0.44
2030-11-15,7.07,20.62,0.01
2030-11-16,8.28,21.06,0.02
2030-11-17,8.15,21.37,0.07
2030-11-18,10.06,23.59,0.0
2030-11-19,13.18,25.06,0.21
2030-11-20,16.13,27.75,0.05
2030-11-21,18.34,30.44,0.0
2030-11-22,10.24,25.02,0.0
2030-11-23,15.64,28.9,2.9
2030-11-24,9.35,22.27,15.91
2030-11-25,8.07,20.07,0.0
2030-11-26,12.89,23.11,0.0
2030-11-27,13.65,25.62,1.31
2030-11-28,14.75,26.88,0.83
2030-11-29,18.42,28.57,1.74
2030-11-30,21.83,31.81,9.48
2030-12-01,17.99,31.02,2.55
2030-12-02,16.28,26.0,1.12
2030-12-03,18.72,31.89,0.0
2030-12-04,22.48,34.83,9.16
2030-12-05,16.4,35.29,10.25
2030-12-06,15.8,23.28,53.83
2030-12-07,18.26,22.6,10.7
2030-12-08,12.04,25.34,0.0
2030-12-09,13.54,25.49,0.0
2030-12-10,15.83,27.67,0.0
2030-12-11,17.72,29.58,0.0
2030-12-12,19.03,31.64,0.0
2030-12-13,21.58,33.98,0.0
2030-12-14,20.32,35.61,0.0
2030-12-15,22.81,33.75,0.0
2030-12-16,18.21,31.71,1.02
2030-12-17,20.0,33.36,0.0
2030-12-18,16.38,33.68,3.3
2030-12-19,15.97,21.38,15.42
2030-12-20,18.72,25.0,11.33
2030-12-21,17.54,27.27,1.34
2030-12-22,18.04,31.9,2.16
2030-12-23,17.2,32.35,0.67
2030-12-24,14.13,28.82,0.0
2030-12-25,15.07,28.08,0.0
