time,tasmin,tasmax,pr
2060-04-06,19.73,27.99,0.21
2060-04-07,19.14,29.69,0.02
2060-04-08,22.85,29.31,0.13
2060-04-09,23.89,29.37,0.29
2060-04-10,20.93,28.33,0.08
2060-04-11,20.31,28.65,0.0
2060-04-12,19.76,29.41,10.51
2060-04-13,20.47,26.03,7.24
2060-04-14,20.04,26.01,0.01
2060-04-15,20.75,25.8,0.0
2060-04-16,19.31,26.45,0.0
2060-04-17,20.22,27.58,0.07
2060-04-18,20.02,28.23,0.47
2060-04-19,20.3,28.89,0.16
2060-04-20,19.1,27.67,0.33
2060-04-21,19.68,28.33,0.29
2060-04-22,22.27,27.36,13.75
2060-04-23,17.42,25.49,0.02
2060-04-24,20.13,25.95,0.2
2060-04-25,17.1,25.36,0.01
2060-04-26,17.85,26.35,0.07
2060-04-27,18.41,26.47,0.66
2060-04-28,20.21,26.62,6.93
2060-04-29,21.99,25.61,0.33
2060-04-30,19.95,24.47,0.06
2060-05-01,19.14,25.55,0.89
2060-05-02,18.37,26.1,0.85
2060-05-03,20.59,27.37,0.05
2060-05-04,18.8,30.09,0.02
2060-05-05,19.84,26.3,8.66
2060-05-06,14.5,26.1,0.02
2060-05-07,15.51,24.63,0.21
2060-05-08,14.84,24.24,0.09
2060-05-09,14.52,23.36,0.01
2060-05-10,14.26,24.59,0.05
2060-05-11,14.11,28.65,0.01
2060-05-12,14.97,20.64,0.12
2060-05-13,13.75,22.17,0.2
2060-05-14,14.2,25.48,0.07
2060-05-15,12.4,22.45,0.0
2060-05-16,14.4,23.18,0.17
2060-05-17,16.26,24.17,0.16
2060-05-18,11.68,26.75,0.01
2060-05-19,16.15,23.85,8.88
2060-05-20,17.86,23.22,16.86
2060-05-21,17.33,24.78,1.15
2060-05-22,17.4,24.79,0.82
2060-05-23,16.18,21.19,0.22
2060-05-24,15.28,21.34,1.23
2060-05-25,18.41,22.39,3.38
2060-05-26,16.48,22.74,2.64
2060-05-27,16.13,22.98,1.29
2060-05-28,16.32,23.14,3.77
2060-05-29,14.73,22.27,3.61
2060-05-30,15.7,22.92,1.71
2060-05-31,17.31,22.84,21.71
2060-06-01,16.94,22.3,0.01
2060-06-02,16.07,22.5,0.29
2060-06-03,17.26,22.77,0.14
2060-06-04,16.27,23.4,1.27
2060-06-05,16.09,23.51,1.29
2060-06-06,18.03,23.25,0.1
2060-06-07,18.24,23.43,0.05
2060-06-08,16.47,23.62,0.64
2060-06-09,14.62,23.6,2.11
2060-06-10,15.48,23.58,1.88
2060-06-11,16.43,23.94,1.29
2060-06-12,14.68,22.73,0.49
2060-06-13,15.6,23.81,0.77
2060-06-14,17.24,23.12,2.0
2060-06-15,13.57,25.49,7.43
2060-06-16,14.29,21.46,0.12
2060-06-17,16.06,22.09,3.52
2060-06-18,16.43,22.25,3.58
2060-06-19,16.78,22.81,13.11
2060-06-20,18.8,21.88,0.02
2060-06-21,16.91,22.27,0.11
2060-06-22,17.09,21.55,0.03
2060-06-23,15.52,22.09,0.46
2060-06-24,15.43,21.27,1.98
2060-06-25,13.14,22.4,0.43
2060-06-26,11.61,21.85,0.01
2060-06-27,12.94,20.39,0.19
2060-06-28,14.25,21.34,2.32
2060-06-29,16.25,22.6,2.32
2060-06-30,11.6,17.85,30.46
2060-07-01,9.23,20.7,0.52
2060-07-02,10.08,19.59,0.0
2060-07-03,11.99,21.38,0.02
2060-07-04,9.18,23.62,0.07
2060-07-05,13.7,19.64,0.67
2060-07-06,15.52,20.69,0.01
2060-07-07,13.46,20.45,0.0
2060-07-08,14.13,21.46,0.11
2060-07-09,13.78,20.92,1.42
2060-07-10,12.7,21.25,0.17
2060-07-11,10.76,21.04,0.1
2060-07-12,7.4,22.34,0.04
2060-07-13,6.57,17.39,0.0
2060-07-14,8.59,18.92,0.0
2060-07-15,10.56,19.75,0.19
2060-07-16,11.91,20.53,0.61
2060-07-17,11.17,21.98,0.33
2060-07-18,11.41,21.44,0.0
2060-07-19,10.4,20.64,0.01
2060-07-20,9.95,21.0,0.04
2060-07-21,10.59,23.72,0.0
2060-07-22,10.29,21.55,0.01
2060-07-23,10.47,21.45,0.0
2060-07-24,11.68,21.04,0.3
2060-07-25,14.23,20.92,7.68
2060-07-26,12.25,20.72,0.57
2060-07-27,14.57,20.43,1.03
2060-07-28,9.07,24.78,0.01
2060-07-29,6.99,18.17,0.01
2060-07-30,7.37,18.55,0.0
2060-07-31,7.44,18.95,0.04
2060-08-01,8.23,21.22,0.04
2060-08-02,6.35,19.22,0.0
2060-08-03,11.15,24.17,0.07
2060-08-04,9.34,20.99,0.0
2060-08-05,9.39,19.8,0.0
2060-08-06,12.04,21.03,0.09
2060-08-07,11.51,21.65,0.0
2060-08-08,12.07,22.28,0.01
2060-08-09,16.6,22.57,3.02
2060-08-10,12.92,19.73,15.58
2060-08-11,14.28,21.49,0.06
2060-08-12,13.24,21.54,0.04
2060-08-13,16.71,21.57,5.42
2060-08-14,18.34,22.12,3.74
2060-08-15,19.08,21.92,21.91
2060-08-16,7.85,21.91,0.0
2060-08-17,10.93,19.27,0.11
2060-08-18,12.25,21.3,0.14
2060-08-19,12.32,21.33,0.02
2060-08-20,14.08,21.97,0.01
2060-08-21,15.56,25.2,0.0
2060-08-22,15.7,25.83,0.06
2060-08-23,18.17,25.16,0.25
2060-08-24,16.35,22.22,0.95
2060-08-25,12.24,19.68,0.0
2060-08-26,10.72,19.75,0.01
2060-08-27,11.43,20.59,0.09
2060-08-28,13.14,21.17,1.57
2060-08-29,10.75,21.59,0.15
2060-08-30,11.93,19.8,0.43
2060-08-31,15.51,20.34,1.99
2060-09-01,11.97,21.39,0.11
2060-09-02,12.98,22.61,0.26
2060-09-03,16.15,22.13,2.1
2060-09-04,15.08,20.8,5.0
2060-09-05,15.38,22.06,5.07
2060-09-06,19.07,22.77,23.51
2060-09-07,16.97,22.8,0.61
2060-09-08,13.61,21.75,4.87
2060-09-09,11.82,21.5,0.17
2060-09-10,11.56,22.21,0.03
2060-09-11,12.02,24.54,0.0
2060-09-12,13.27,23.28,0.03
2060-09-13,16.1,24.35,1.09
2060-09-14,14.79,27.76,3.98
2060-09-15,12.51,24.53,1.04
2060-09-16,11.84,22.28,0.02
2060-09-17,12.97,21.71,0.12
2060-09-18,15.02,23.4,0.15
2060-09-19,17.76,25.69,0.0
2060-09-20,18.47,29.02,3.06
2060-09-21,18.9,27.05,0.07
2060-09-22,16.28,23.76,1.26
2060-09-23,15.64,24.61,0.1
2060-09-24,16.34,25.16,0.23
2060-09-25,18.2,27.58,0.0
2060-09-26,19.31,30.7,0.39
2060-09-27,19.41,25.83,0.06
2060-09-28,18.69,28.41,0.0
2060-09-29,19.83,25.05,0.0
2060-09-30,19.27,26.62,0.0
2060-10-01,17.98,28.46,0.4
2060-10-02,17.38,23.47,0.02
2060-10-03,19.85,25.76,0.01
2060-10-04,19.31,27.16,1.59
2060-10-05,17.85,26.25,0.04
2060-10-06,18.34,24.75,0.01
2060-10-07,17.72,24.48,0.0
2060-10-08,16.39,25.36,12.75
2060-10-09,13.51,21.68,0.27
2060-10-10,16.92,24.84,0.01
2060-10-11,16.08,27.77,0.0
2060-10-12,15.58,23.71,0.02
2060-10-13,16.67,26.17,0.0
2060-10-14,19.66,25.72,0.06
2060-10-15,19.53,27.13,0.0
2060-10-16,14.59,23.39,1.11
2060-10-17,16.78,21.55,0.56
2060-10-18,17.11,22.82,0.04
2060-10-19,14.39,23.33,0.02
2060-10-20,14.57,23.77,0.02
2060-10-21,16.21,24.57,0.0
2060-10-22,17.48,25.18,0.0
2060-10-23,18.26,24.94,0.02
2060-10-24,17.99,25.14,0.06
2060-10-25,20.29,25.7,2.53
2060-10-26,19.95,24.72,0.0
2060-10-27,16.22,23.03,0.0
2060-10-28,14.44,24.16,0.0
2060-10-29,19.97,27.06,0.0
2060-10-30,19.74,26.23,46.24
2060-10-31,16.34,24.6,0.05
2060-11-01,13.43,22.52,0.0
2060-11-02,16.7,27.33,0.0
2060-11-03,19.3,28.76,23.49
2060-11-04,20.94,29.78,0.0
2060-11-05,21.0,32.59,0.0
2060-11-06,18.15,24.97,0.0
2060-11-07,21.2,27.39,0.0
2060-11-08,21.8,28.88,1.98
2060-11-09,21.98,29.65,1.43
2060-11-10,20.72,31.61,5.79
2060-11-11,21.73,25.63,4.11
2060-11-12,22.15,27.13,0.01
2060-11-13,23.77,30.16,0.64
2060-11-14,18.81,27.6,26.82
2060-11-15,20.89,25.81,1.31
2060-11-16,21.97,31.25,0.0
2060-11-17,19.26,33.26,0.02
2060-11-18,20.6,29.5,0.03
2060-11-19,21.31,31.74,15.3
2060-11-20,19.31,24.2,0.0
2060-11-21,19.91,26.45,1.79
2060-11-22,21.53,29.04,0.62
2060-11-23,20.04,25.35,0.0
2060-11-24,19.03,28.34,0.01
2060-11-25,22.19,30.89,1.5
2060-11-26,21.02,27.28,0.45
2060-11-27,21.7,29.44,1.0
2060-11-28,19.72,24.26,1.49
2060-11-29,22.05,32.56,1.82
2060-11-30,23.58,36.93,0.06
2060-12-01,27.18,38.72,0.0
2060-12-02,23.77,37.28,0.16
2060-12-03,23.04,26.83,0.4
2060-12-04,21.67,27.41,0.0
2060-12-05,24.14,28.37,5.15
2060-12-06,24.16,29.3,0.15
2060-12-07,24.27,30.88,0.0
2060-12-08,23.86,32.06,0.0
2060-12-09,24.09,30.76,0.0
2060-12-10,24.34,32.29,4.33
2060-12-11,24.23,32.06,0.52
2060-12-12,23.1,35.78,19.56
2060-12-13,22.41,28.26,0.0
2060-12-14,22.85,27.75,0.0
2060-12-15,21.88,27.29,2.82
2060-12-16,24.09,31.45,0.04
2060-12-17,24.79,33.72,7.29
2060-12-18,21.43,28.16,2.52
2060-12-19,23.33,26.55,1.18
2060-12-20,22.57,30.05,0.01
2060-12-21,25.75,32.68,0.7
2060-12-22,23.44,30.45,0.01
2060-12-23,23.45,33.28,0.0
2060-12-24,22.65,36.57,0.0
2060-12-25,25.11,34.28,0.02
2060-12-26,24.45,31.61,0.0
2060-12-27,24.71,32.83,0.0
2060-12-28,24.68,30.41,0.02
2060-12-29,24.97,30.72,1.36
2060-12-30,24.66,30.85,0.3
2061-01-01,23.76,30.1,2.63
2061-01-02,24.81,27.95,2.35
2061-01-03,22.92,29.47,8.68
2061-01-04,23.2,31.01,1.06
2061-01-05,22.42,28.11,8.6
2061-01-06,21.53,26.08,0.0
2061-01-07,22.92,27.58,0.05
2061-01-08,23.29,28.7,0.03
2061-01-09,23.71,29.09,0.0
2061-01-10,24.4,30.71,0.31
2061-01-11,23.36,31.56,1.28
2061-01-12,23.06,26.18,0.5
2061-01-13,23.22,27.31,2.69
2061-01-14,24.38,28.99,4.14
2061-01-15,24.17,30.18,3.11
2061-01-16,22.98,31.02,70.39
2061-01-17,25.21,30.44,0.61
2061-01-18,24.32,29.9,4.06
2061-01-19,22.18,29.86,0.09
2061-01-20,24.55,28.31,1.89
2061-01-21,25.09,31.52,4.13
2061-01-22,23.98,28.28,0.0
2061-01-23,24.92,29.29,0.46
2061-01-24,25.33,30.52,1.8
2061-01-25,26.03,31.54,0.8
2061-01-26,26.4,31.29,1.7
2061-01-27,23.18,31.13,0.0
2061-01-28,23.35,30.03,0.0
2061-01-29,22.28,30.22,0.06
2061-01-30,22.33,30.68,0.12
2061-01-31,24.77,32.05,0.42
2061-02-01,25.51,31.97,0.0
2061-02-02,26.77,32.82,0.0
2061-02-03,22.78,32.34,1.78
2061-02-04,25.84,33.58,0.36
2061-02-05,25.99,35.76,20.19
2061-02-06,24.45,27.82,0.0
2061-02-07,24.18,28.34,0.0
2061-02-08,23.15,28.37,0.0
2061-02-09,21.41,27.93,0.01
2061-02-10,21.56,29.01,0.02
2061-02-11,21.79,29.92,0.01
2061-02-12,22.28,29.88,0.0
2061-02-13,24.63,34.04,0.0
2061-02-14,26.04,35.54,0.03
2061-02-15,26.6,30.82,3.0
2061-02-16,23.73,27.81,3.04
2061-02-17,23.21,26.61,3.85
2061-02-18,24.07,26.97,0.01
2061-02-19,24.27,27.76,1.7
2061-02-20,21.5,27.9,0.02
2061-02-21,22.45,28.62,0.0
2061-02-22,23.43,29.28,0.11
2061-02-23,21.87,28.95,0.0
2061-02-24,22.13,29.41,0.02
2061-02-25,23.99,31.41,0.0
2061-02-26,25.87,32.91,0.0
2061-02-27,26.51,33.19,0.0
2061-02-28,26.38,36.19,2.89
2061-03-01,25.96,36.61,7.37
2061-03-02,25.18,31.87,1.13
2061-03-03,24.42,28.95,1.36
2061-03-04,24.14,28.57,0.86
2061-03-05,23.99,28.14,25.16
2061-03-06,25.93,28.37,26.79
2061-03-07,26.52,29.42,1.65
2061-03-08,27.42,29.53,2.51
2061-03-09,24.21,29.94,23.57
2061-03-10,23.94,30.0,2.6
2061-03-11,25.93,29.17,2.71
2061-03-12,24.83,31.32,0.99
2061-03-13,23.76,29.39,0.82
2061-03-14,25.13,30.24,3.29
2061-03-15,24.53,29.8,7.56
2061-03-16,23.89,27.81,13.72
2061-03-17,24.83,28.81,5.81
2061-03-18,23.69,29.6,1.51
2061-03-19,24.47,30.0,3.13
2061-03-20,24.63,30.21,15.69
2061-03-21,24.5,28.97,12.96
2061-03-22,22.83,27.22,109.67
2061-03-23,22.62,27.16,20.83
2061-03-24,23.66,28.77,1.98
2061-03-25,21.63,29.02,0.0
2061-03-26,21.04,27.32,9.2
2061-03-27,20.47,25.28,0.03
2061-03-28,20.89,25.89,0.0
2061-03-29,18.94,26.81,0.18
2061-03-30,19.6,27.66,0.19
2061-03-31,20.79,28.86,2.81
2061-04-01,22.9,27.68,1.37
2061-04-02,21.01,26.27,0.0
2061-04-03,21.16,26.75,0.0
2061-04-04,18.46,26.68,0.02
2061-04-05,22.18,27.9,1.18
2061-04-06,23.44,27.77,1.11
2061-04-07,17.84,26.74,0.02
2061-04-08,19.63,27.31,0.05
2061-04-09,20.82,27.35,0.52
2061-04-10,20.1,27.71,0.08
2061-04-11,21.43,29.01,33.53
2061-04-12,21.25,23.8,15.69
2061-04-13,17.81,24.86,0.03
2061-04-14,21.04,26.4,3.18
2061-04-15,22.58,25.31,27.89
2061-04-16,23.24,29.01,33.27
2061-04-17,21.27,25.23,9.22
2061-04-18,22.15,26.11,5.14
2061-04-19,19.48,26.13,17.66
2061-04-20,20.07,27.29,2.58
2061-04-21,24.69,27.82,22.17
2061-04-22,23.09,27.03,18.6
2061-04-23,22.53,28.27,0.53
2061-04-24,20.16,28.16,4.42
2061-04-25,20.23,25.68,2.19
2061-04-26,20.74,25.94,1.41
2061-04-27,20.95,25.72,1.92
2061-04-28,19.75,26.13,0.0
2061-04-29,17.64,25.93,0.02
2061-04-30,19.12,26.69,38.56
2061-05-01,19.38,24.34,1.42
2061-05-02,20.28,24.31,1.54
2061-05-03,17.08,22.67,0.0
2061-05-04,14.35,23.19,0.02
2061-05-05,14.28,23.88,0.0
2061-05-06,16.86,25.34,3.67
2061-05-07,17.34,24.04,1.54
2061-05-08,16.32,24.3,0.03
2061-05-09,17.16,25.57,0.8
2061-05-10,17.85,25.34,0.87
2061-05-11,18.46,25.57,2.34
2061-05-12,15.78,25.52,0.67
2061-05-13,15.64,24.31,0.5
2061-05-14,16.63,24.07,1.03
2061-05-15,17.28,23.08,0.5
2061-05-16,16.45,24.91,0.9
2061-05-17,14.11,23.96,0.29
2061-05-18,14.24,24.9,0.02
2061-05-19,13.06,23.78,0.02
2061-05-20,12.16,24.29,0.01
2061-05-21,14.99,23.07,0.0
2061-05-22,20.61,24.33,8.82
2061-05-23,20.25,24.06,1.78
2061-05-24,21.85,24.27,1.85
2061-05-25,18.55,24.6,2.93
2061-05-26,18.96,24.93,1.34
2061-05-27,17.51,26.09,4.11
2061-05-28,17.56,23.49,6.38
2061-05-29,12.61,24.34,0.1
2061-05-30,14.02,21.9,0.14
2061-05-31,13.76,21.9,0.33
2061-06-01,13.6,22.02,2.99
2061-06-02,16.07,21.92,4.53
2061-06-03,16.5,23.23,9.03
2061-06-04,14.71,22.74,2.57
2061-06-05,18.06,23.92,3.98
2061-06-06,11.59,26.03,0.86
2061-06-07,10.23,20.05,0.0
2061-06-08,11.32,20.76,0.4
2061-06-09,14.03,19.9,9.98
2061-06-10,17.08,22.22,1.32
2061-06-11,12.0,22.88,1.29
2061-06-12,9.53,20.17,0.0
2061-06-13,9.92,19.66,0.0
2061-06-14,13.54,21.17,0.04
2061-06-15,13.55,22.47,0.41
2061-06-16,17.42,22.38,6.71
2061-06-17,15.04,21.46,2.39
2061-06-18,10.2,20.46,0.0
2061-06-19,12.34,19.95,0.09
2061-06-20,13.75,19.32,0.17
2061-06-21,12.43,21.16,0.07
2061-06-22,14.0,21.26,1.29
2061-06-23,13.86,22.43,0.18
2061-06-24,18.12,22.24,11.15
2061-06-25,14.41,21.16,48.85
2061-06-26,14.79,22.98,0.15
2061-06-27,13.12,22.07,0.03
2061-06-28,15.71,21.95,0.01
2061-06-29,9.38,24.83,0.13
2061-06-30,9.77,20.31,0.0
2061-07-01,10.03,19.58,0.0
2061-07-02,10.41,20.53,0.0
2061-07-03,13.01,21.94,0.72
2061-07-04,13.18,23.05,0.59
2061-07-05,15.49,22.96,0.38
2061-07-06,19.24,23.85,3.7
2061-07-07,19.55,23.94,11.45
2061-07-08,14.16,20.79,26.65
2061-07-09,10.56,19.55,0.01
2061-07-10,10.58,20.65,0.02
2061-07-11,14.15,20.78,3.03
2061-07-12,15.8,20.7,4.79
2061-07-13,15.8,22.01,1.4
2061-07-14,16.07,22.39,0.0
2061-07-15,14.1,22.25,0.0
2061-07-16,13.78,22.91,0.01
2061-07-17,16.09,24.85,0.04
2061-07-18,17.74,26.31,0.0
2061-07-19,17.48,27.77,0.03
2061-07-20,18.82,23.27,0.63
2061-07-21,13.42,25.06,0.46
2061-07-22,8.44,20.93,0.0
2061-07-23,7.86,19.45,0.0
2061-07-24,9.0,21.26,0.0
2061-07-25,8.14,24.14,0.0
2061-07-26,12.31,22.4,0.0
2061-07-27,13.99,23.85,0.08
2061-07-28,16.74,23.91,0.0
2061-07-29,18.44,23.55,0.0
2061-07-30,19.15,26.1,0.0
2061-07-31,13.91,20.19,24.17
2061-08-01,17.3,19.79,1.66
2061-08-02,15.12,20.98,8.32
2061-08-03,13.65,21.59,0.03
2061-08-04,17.23,22.37,1.21
2061-08-05,9.48,23.18,0.0
2061-08-06,8.58,20.19,0.04
2061-08-07,9.67,19.3,0.01
2061-08-08,14.77,21.9,0.03
2061-08-09,18.87,24.55,0.5
2061-08-10,11.55,24.43,0.05
2061-08-11,10.84,18.84,0.08
2061-08-12,13.82,19.99,1.84
2061-08-13,14.24,20.49,0.01
2061-08-14,13.31,21.52,0.11
2061-08-15,14.75,21.05,1.14
2061-08-16,14.66,22.27,1.57
2061-08-17,15.72,22.94,1.01
2061-08-18,15.99,23.67,1.05
2061-08-19,16.44,24.26,5.26
2061-08-20,17.1,22.34,0.42
2061-08-21,13.5,21.6,0.02
2061-08-22,13.65,22.1,0.0
2061-08-23,15.87,24.44,0.39
2061-08-24,17.72,20.73,13.34
2061-08-25,15.08,21.44,9.85
2061-08-26,16.87,23.11,1.78
2061-08-27,18.26,25.83,0.3
2061-08-28,18.59,26.77,0.0
2061-08-29,18.17,26.46,0.43
2061-08-30,12.48,19.89,1.37
2061-08-31,14.68,20.79,0.02
2061-09-01,10.28,20.31,0.04
2061-09-02,8.19,20.14,0.0
2061-09-03,9.94,19.14,0.0
2061-09-04,12.49,21.81,0.39
2061-09-05,12.67,22.71,2.46
2061-09-06,12.64,25.53,0.17
2061-09-07,15.16,20.52,1.67
2061-09-08,15.66,21.09,2.02
2061-09-09,20.11,23.35,18.9
2061-09-10,18.95,25.43,7.88
2061-09-11,10.65,19.69,3.26
2061-09-12,9.44,21.3,0.18
2061-09-13,9.15,19.25,0.0
2061-09-14,13.17,20.94,0.1
2061-09-15,12.53,22.87,0.66
2061-09-16,15.15,22.44,7.2
2061-09-17,16.56,22.66,2.23
2061-09-18,14.32,22.86,0.16
2061-09-19,14.87,23.84,0.14
2061-09-20,15.08,23.88,0.27
2061-09-21,16.98,24.52,0.63
2061-09-22,19.24,24.86,0.97
2061-09-23,18.68,26.49,5.0
2061-09-24,10.31,21.81,0.02
2061-09-25,11.57,20.96,0.06
2061-09-26,12.03,22.23,0.04
2061-09-27,16.54,23.61,1.68
2061-09-28,17.08,23.84,8.96
2061-09-29,18.01,23.54,11.55
2061-09-30,16.76,23.17,2.83
2061-10-01,14.98,23.63,9.29
2061-10-02,18.99,24.3,1.38
2061-10-03,18.72,24.66,1.3
2061-10-04,18.29,25.49,0.18
2061-10-05,19.18,25.41,4.81
2061-10-06,17.58,25.99,4.04
2061-10-07,19.05,24.24,4.94
2061-10-08,19.03,24.73,2.17
2061-10-09,16.21,26.26,8.51
2061-10-10,12.67,21.52,1.94
2061-10-11,14.15,22.13,0.0
2061-10-12,14.37,23.83,0.06
2061-10-13,15.78,25.71,0.05
2061-10-14,19.1,23.74,0.09
2061-10-15,16.13,24.1,0.01
2061-10-16,16.77,25.98,0.0
2061-10-17,18.32,28.04,0.0
2061-10-18,21.62,27.34,1.82
2061-10-19,13.88,26.64,0.65
2061-10-20,16.49,24.45,0.1
2061-10-21,17.05,24.44,3.24
2061-10-22,17.57,27.52,0.13
2061-10-23,20.82,25.85,0.1
2061-10-24,19.86,25.66,40.25
2061-10-25,19.15,22.49,0.01
2061-10-26,17.03,23.59,0.0
2061-10-27,16.64,24.24,0.08
2061-10-28,15.53,24.27,0.08
2061-10-29,16.16,24.55,0.03
2061-10-30,17.85,25.82,0.0
2061-10-31,17.56,25.3,0.0
2061-11-01,16.9,25.35,0.0
2061-11-02,17.91,25.63,0.01
2061-11-03,18.33,26.8,0.0
2061-11-04,19.76,27.73,0.0
2061-11-05,21.66,29.19,0.25
2061-11-06,17.3,30.38,0.19
2061-11-07,18.26,24.03,0.11
2061-11-08,16.93,24.5,0.0
2061-11-09,18.96,28.96,0.0
2061-11-10,21.63,30.8,0.0
2061-11-11,19.81,30.68,0.0
2061-11-12,23.23,31.71,0.0
2061-11-13,22.01,28.18,0.0
2061-11-14,19.76,25.59,0.0
2061-11-15,18.36,26.37,0.0
2061-11-16,21.63,27.62,9.64
2061-11-17,20.17,27.24,0.1
2061-11-18,19.05,26.42,0.01
2061-11-19,17.7,26.32,0.0
2061-11-20,19.73,27.53,0.0
2061-11-21,20.86,28.6,0.0
2061-11-22,22.9,27.29,1.91
2061-11-23,22.04,27.74,0.01
2061-11-24,23.76,28.02,6.14
2061-11-25,21.98,27.47,0.0
2061-11-26,22.75,27.68,0.22
2061-11-27,20.72,27.43,0.01
2061-11-28,20.58,27.5,0.0
2061-11-29,21.51,28.74,0.96
2061-11-30,22.61,27.78,22.09
2061-12-01,22.77,24.62,108.89
2061-12-02,20.96,24.27,1.47
2061-12-03,19.52,24.88,0.0
2061-12-04,20.24,25.59,0.0
2061-12-05,20.99,25.55,0.29
2061-12-06,17.99,25.92,0.01
2061-12-07,22.16,27.21,5.14
2061-12-08,22.52,27.09,0.93
2061-12-09,22.25,26.94,4.51
2061-12-10,23.51,28.03,22.25
2061-12-11,24.31,27.61,12.56
2061-12-12,23.46,27.82,0.0
2061-12-13,20.76,27.79,0.0
2061-12-14,21.06,27.92,0.04
2061-12-15,21.53,28.42,0.0
2061-12-16,21.52,29.56,0.0
2061-12-17,22.39,29.87,19.26
2061-12-18,22.09,26.24,0.12
2061-12-19,23.77,27.56,14.16
2061-12-20,24.21,27.69,4.56
2061-12-21,24.85,30.14,5.65
2061-12-22,23.47,29.93,0.1
2061-12-23,23.14,29.36,0.06
2061-12-24,22.38,28.81,0.0
2061-12-25,23.57,32.59,0.0
2061-12-26,24.82,34.05,5.65
2061-12-27,23.1,27.94,0.39
2061-12-28,21.48,28.66,0.0
2061-12-29,22.21,26.5,0.02
2061-12-30,21.68,26.76,0.0
2061-12-31,22.09,27.5,0.0
2062-01-01,19.69,27.7,0.01
2062-01-02,19.06,28.48,0.0
2062-01-03,20.48,28.61,0.0
2062-01-04,22.2,29.96,0.0
2062-01-05,23.69,32.1,0.0
